,id,name,lat,lng,subCategory,location,language,polarity,rating,source,text,time,wordsCount,details,tr
2258,182215,O.k Bar,43.775678,11.259787,Italian Restaurant,Tuscany,ru,0,0.0,Foursquare,Всем кушать пенне путанеска и пить шпритц!  Суперски!,2013-05-05,0,http://tour-pedia.org/api/getReviewDetails?id=52a76144ae9eef5a506c1ecf,Everybody eat the foam of confusion and drink the spit! Superski!
2259,182215,O.k Bar,43.775678,11.259787,Italian Restaurant,Tuscany,pt,0,0.0,Foursquare,Demandare per Fabio...,2011-07-30,3,http://tour-pedia.org/api/getReviewDetails?id=52a76144ae9eef5a506c1ed0,I'm asking for a Fabio...
2260,181441,Caffé la Corte,43.79347185,11.23038769,Café,Tuscany,it,10,0.0,Foursquare,Ottimo cappuccino.,2012-01-13,2,http://tour-pedia.org/api/getReviewDetails?id=52a76112ae9eef5a506c0aa2,Nice cappuccino.
2261,181441,Caffé la Corte,43.79347185,11.23038769,Café,Tuscany,it,0,0.0,Foursquare,Da prendere il nutellino!,2011-10-27,4,http://tour-pedia.org/api/getReviewDetails?id=52a76112ae9eef5a506c0aa3,Take the umbrella!
2262,181441,Caffé la Corte,43.79347185,11.23038769,Café,Tuscany,it,5,0.0,Foursquare,"Piadine e Panini a 2,50€",2011-10-03,4,http://tour-pedia.org/api/getReviewDetails?id=52a76112ae9eef5a506c0aa4,Two-and-a-half-cent pies and pans.
2263,181441,Caffé la Corte,43.79347185,11.23038769,Café,Tuscany,it,5,0.0,Foursquare,molto buone le piadine,2011-08-31,4,http://tour-pedia.org/api/getReviewDetails?id=52a76112ae9eef5a506c0aa5,very good markets.
2264,182974,"Trattoria Pizzeria ""L'oro Di Siena""",43.32468918,11.33141982,Italian Restaurant,Tuscany,en,5,0.0,Foursquare,"Great service, Friendly staff",2013-08-17,4,http://tour-pedia.org/api/getReviewDetails?id=52a76174ae9eef5a506c2759,"Great service, Friendly staff"
2265,182974,"Trattoria Pizzeria ""L'oro Di Siena""",43.32468918,11.33141982,Italian Restaurant,Tuscany,it,5,0.0,Foursquare,"Ottimo ottimo ottimo. La cordialità di Matteo e del suo staff e in cucina la ""zia"", che con la sua abilità cucina dei piatti sopraffini. My favourite restaurant",2012-07-02,28,http://tour-pedia.org/api/getReviewDetails?id=52a76174ae9eef5a506c275a,"Very, very, very good. The warmth of Matteo and his staff and in the kitchen the Aunt, who with her skill cooks delicious dishes. My favorite restaurant"
2266,182974,"Trattoria Pizzeria ""L'oro Di Siena""",43.32468918,11.33141982,Italian Restaurant,Tuscany,it,9,0.0,Foursquare,"Cucina ottima casalinga. Pasta fatta in casa, oste molto cordiale. Consigliate le pappardelle al ragù di cinta senese.",2012-04-29,18,http://tour-pedia.org/api/getReviewDetails?id=52a76174ae9eef5a506c275b,"Home cooking is great. Home-cooked pasta, very friendly stew. Conseilez les paparazzi à la crème de la crème."
2267,59907,Temple,51.60749008,0.03484725952,Indian Restaurant,London,en,10,0.0,Foursquare,Some of the best curry I have ever tasted.,2013-03-05,9,http://tour-pedia.org/api/getReviewDetails?id=52a742baae9eef5a5066677a,Some of the best curry I have ever tasted.
2268,292997,Cafe Selecta,51.476886,-0.025975,,London,en,10,5.0,GooglePlaces,Wide range and delicious menu. Friendly staff.,2013-09-08,7,http://tour-pedia.org/api/getReviewDetails?id=533eccb7ae9eef521e60b419,Wide range and delicious menu. Friendly staff.
2269,292997,Cafe Selecta,51.476886,-0.025975,,London,en,0,3.0,GooglePlaces,This is one of the nicest greasy spoon type cafes in Kent.,2012-07-15,12,http://tour-pedia.org/api/getReviewDetails?id=533eccb7ae9eef521e60b41a,This is one of the nicest greasy spoon type cafes in Kent.
2270,45311,Archway Kebab House,51.564659,-0.135124,,London,en,5,0.0,Foursquare,Charcoal kebabs rock,2010-06-07,3,http://tour-pedia.org/api/getReviewDetails?id=52a73ddaae9eef5a5065cddf,Charcoal kebabs rock
2271,45311,Archway Kebab House,51.564659,-0.135124,,London,en,10,0.0,Foursquare,Great food amazing price,2010-09-12,4,http://tour-pedia.org/api/getReviewDetails?id=52a73ddaae9eef5a5065cde0,Great food amazing price
2272,45311,Archway Kebab House,51.564659,-0.135124,,London,en,10,0.0,Foursquare,"There are some good kebab shops in the area, these ones are well tasty!",2010-11-06,14,http://tour-pedia.org/api/getReviewDetails?id=52a73ddaae9eef5a5065cde1,"There are some good kebab shops in the area, these ones are well tasty!"
2273,45311,Archway Kebab House,51.564659,-0.135124,,London,en,10,0.0,Foursquare,Ask to buy a pot of humus as well. Mmm!,2012-01-14,10,http://tour-pedia.org/api/getReviewDetails?id=52a73ddaae9eef5a5065cde2,Ask to buy a pot of humus as well. Mmm!
2274,45311,Archway Kebab House,51.564659,-0.135124,,London,en,5,0.0,Foursquare,Take care with the sizes ... The big could be too big!!!,2013-07-23,11,http://tour-pedia.org/api/getReviewDetails?id=52a73ddaae9eef5a5065cde3,Take care with the sizes ... The big could be too big!!!
2275,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,10,0.0,Foursquare,"Be careful late at night-they'll give you a large regardless of what you order, and not hand over change unless asked for it.",2010-01-17,23,http://tour-pedia.org/api/getReviewDetails?id=52a73b55ae9eef5a506506fd,"Be careful late at night-they'll give you a large regardless of what you order, and not hand over change unless asked for it."
2276,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,0,0.0,Foursquare,Avoid. It's a mcdonalds. It sucks hard. Plenty of tasty alternatives around about. Try Tonys round the corner instead.,2010-01-21,19,http://tour-pedia.org/api/getReviewDetails?id=52a73b55ae9eef5a506506fe,Avoid. It's a mcdonalds. It sucks hard. Plenty of tasty alternatives around about. Try Tonys round the corner instead.
2277,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,5,0.0,Foursquare,Nice staff!,2010-10-04,2,http://tour-pedia.org/api/getReviewDetails?id=52a73b55ae9eef5a506506ff,Nice staff!
2278,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,5,0.0,Foursquare,Cheap good latte.,2011-05-25,3,http://tour-pedia.org/api/getReviewDetails?id=52a73b55ae9eef5a50650700,Cheap good latte.
2279,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,0,0.0,Foursquare,You can never go wrong with the caramel toffee sundae ice cream.,2011-09-29,12,http://tour-pedia.org/api/getReviewDetails?id=52a73b55ae9eef5a50650701,You can never go wrong with the caramel toffee sundae ice cream.
2280,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,no,0,0.0,Foursquare,Strawberry milkshake. Nom nom!,2011-10-03,4,http://tour-pedia.org/api/getReviewDetails?id=52a73b55ae9eef5a50650702,
2281,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,0,0.0,Foursquare,"Avoid watching Youtube on your laptop at night by the windows, unless you don't mind a crowd of drunks watching right next to you.",2012-04-01,24,http://tour-pedia.org/api/getReviewDetails?id=52a73b55ae9eef5a50650703,"Avoid watching Youtube on your laptop at night by the windows, unless you don't mind a crowd of drunks watching right next to you."
2282,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,0,0.0,Foursquare,You don't need to buy anything to use the wifi. That's what I'm doing!,2012-05-27,14,http://tour-pedia.org/api/getReviewDetails?id=52a73b55ae9eef5a50650704,You don't need to buy anything to use the wifi. That's what I'm doing!
2283,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,10,0.0,Foursquare,"Always too overcrowded, with no seating available on ground floor, due to overcrowding. Still it is the best and only option for local night workers.",2012-05-29,25,http://tour-pedia.org/api/getReviewDetails?id=52a73b55ae9eef5a50650705,"Always too overcrowded, with no seating available on ground floor, due to overcrowding. Still it is the best and only option for local night workers."
2284,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,5,0.0,Foursquare,"If you want to recharge your phone or laptop, the electrical outlet is located at the first floor, to the right after climbing the stairs.",2013-03-27,25,http://tour-pedia.org/api/getReviewDetails?id=52a73b55ae9eef5a50650706,"If you want to recharge your phone or laptop, the electrical outlet is located at the first floor, to the right after climbing the stairs."
2285,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,10,0.0,Foursquare,Friendly staff and quick service. Clean enough considering how busy it it,2013-05-20,12,http://tour-pedia.org/api/getReviewDetails?id=52a73b55ae9eef5a50650707,Friendly staff and quick service. Clean enough considering how busy it it
2286,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,0,0.0,Foursquare,its busy as heck on a sunday afternoon in late september,2013-09-29,11,http://tour-pedia.org/api/getReviewDetails?id=52a73b55ae9eef5a50650708,its busy as heck on a sunday afternoon in late september
2287,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,8,2.0,GooglePlaces,"Never Again. Dirty, Dumb and Dull. Usually, apart from not being comprehended at all by the staff - probably the owner&#39;s family - , large parts of my order are simply omitted, due to insolence . . . They don&#39;t even bother asking what kind of sauces you would like - You know; The ones YOU PAYED FOR !?! - although, trying to peddle you their fries, seems to be quite manageable. Today, I&#39;ve had enough. Upon ordering my usual Big Mac with a small Side Salad (which they didn&#39;t have - or ever seem to do), I went for a simple Cheeseburger. After the usual 5-7 Minute Wait, I went home, not only to find my Big Mac squished, beyond recognition or saving (because of the rough manner it was packed), but also a big black LUMP of tallowy, soapy (!!) OVEN GREASE, positioned neatly inside the middle of the Cheeseburger&#39;s bun. By &#39;inside&#39; I do not mean that there was something on the meat- or cheese-side, but pressed INTO the top bun during toasting. Probably a remnant that fell down off one of the, obviously NOT so CLEAN, Kitchen Appliances. Today they have LOST yet another Customer. There&#39;s a saying, but it involves Kings, not Pigs ! Maybe GBK for the next fast-food craving...although JUNK Food is called thusly for a Good Reason, my Friends!",2012-08-25,227,http://tour-pedia.org/api/getReviewDetails?id=533ecc98ae9eef521e5fbf91,"Never Again. Dirty, Dumb and Dull. Usually, apart from not being comprehended at all by the staff - probably the owner&#39;s family - , large parts of my order are simply omitted, due to insolence . . . They don&#39;t even bother asking what kind of sauces you would like - You know; The ones YOU PAYED FOR !?! - although, trying to peddle you their fries, seems to be quite manageable. Today, I&#39;ve had enough. Upon ordering my usual Big Mac with a small Side Salad (which they didn&#39;t have - or ever seem to do), I went for a simple Cheeseburger. After the usual 5-7 Minute Wait, I went home, not only to find my Big Mac squished, beyond recognition or saving (because of the rough manner it was packed), but also a big black LUMP of tallowy, soapy (!!) OVEN GREASE, positioned neatly inside the middle of the Cheeseburger&#39;s bun. By &#39;inside&#39; I do not mean that there was something on the meat- or cheese-side, but pressed INTO the top bun during toasting. Probably a remnant that fell down off one of the, obviously NOT so CLEAN, Kitchen Appliances. Today they have LOST yet another Customer. There&#39;s a saying, but it involves Kings, not Pigs ! Maybe GBK for the next fast-food craving...although JUNK Food is called thusly for a Good Reason, my Friends!"
2288,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,10,4.0,GooglePlaces,Was very tasty with quick service :-),2012-08-18,7,http://tour-pedia.org/api/getReviewDetails?id=533ecc98ae9eef521e5fbf92,Was very tasty with quick service :-)
2289,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,1,3.0,GooglePlaces,"Seating limited, but otherwise good McDonalds. Beware of crazy woman stealing your coffee stickers!",2012-01-30,14,http://tour-pedia.org/api/getReviewDetails?id=533ecc98ae9eef521e5fbf93,"Seating limited, but otherwise good McDonalds. Beware of crazy woman stealing your coffee stickers!"
2290,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,10,4.0,GooglePlaces,Useful when passing through King&#39;s Cross and/or St Pancras in a hurry.,2012-03-18,14,http://tour-pedia.org/api/getReviewDetails?id=533ecc98ae9eef521e5fbf94,Useful when passing through King&#39;s Cross and/or St Pancras in a hurry.
2291,37787,McDonald's Belgrove House,51.530134,-0.123132,,London,en,10,5.0,GooglePlaces,Fantastic food and attentive service set in a relaxing atmosphere. Would definitely recommend dropping by if you are in the area. Wide ranging menu catering for children and vegetarians and very reasonable prices. P.S We will definitely be back!,2012-01-30,40,http://tour-pedia.org/api/getReviewDetails?id=533ecc98ae9eef521e5fbf95,Fantastic food and attentive service set in a relaxing atmosphere. Would definitely recommend dropping by if you are in the area. Wide ranging menu catering for children and vegetarians and very reasonable prices. P.S We will definitely be back!
2292,300015,Bombay Nights,51.55467,-0.19667,,London,en,8,5.0,GooglePlaces,"Firsts things first I NEVER get compelled to write reviews but in this cash I felt I must. After stumbling upon this restaurant after having a couple of drinks around West Hampstead I didn&#39;t really know what to expect. There was a couple of people eating and their meals looks pretty good so we went in. Instantly we were greeted by a chap who simply couldn&#39;t do more for us, he sorted out a lovely table in the back back the bar and gave us 2 halves of cobra on the house! We skipped starters and I went for the Tandorri chicken and my friend went for the Phal (super hot curry). Both were delicious and the Tandorri was done to perfection, succulent with crisped bits that tasted so good. We ordered a chilli keema naan bread and that was also excellent. -Service -Food -Atmosphere -Price All 5 stars. Will definately be back",2013-09-17,153,http://tour-pedia.org/api/getReviewDetails?id=533ecc91ae9eef521e5f7c8e,"Firsts things first I NEVER get compelled to write reviews but in this cash I felt I must. After stumbling upon this restaurant after having a couple of drinks around West Hampstead I didn&#39;t really know what to expect. There was a couple of people eating and their meals looks pretty good so we went in. Instantly we were greeted by a chap who simply couldn&#39;t do more for us, he sorted out a lovely table in the back back the bar and gave us 2 halves of cobra on the house! We skipped starters and I went for the Tandorri chicken and my friend went for the Phal (super hot curry). Both were delicious and the Tandorri was done to perfection, succulent with crisped bits that tasted so good. We ordered a chilli keema naan bread and that was also excellent. -Service -Food -Atmosphere -Price All 5 stars. Will definately be back"
2293,300015,Bombay Nights,51.55467,-0.19667,,London,en,10,5.0,GooglePlaces,"The goa lamb masla were absolutely amazing soooooooooo tasty,The sweet lassi youghurt drink hmmmmmmmmmm wow..............................",2013-08-30,16,http://tour-pedia.org/api/getReviewDetails?id=533ecc91ae9eef521e5f7c8f,"The goa lamb masla were absolutely amazing soooooooooo tasty,The sweet lassi youghurt drink hmmmmmmmmmm wow.............................."
2294,300015,Bombay Nights,51.55467,-0.19667,,London,en,5,5.0,GooglePlaces,THE FOOD HERE IS VERY GOOD AND FRIENDLY ATMOSPHERE.YOUR MADE TO FEEL AS PART OF THE FAMILY AT BOMBAYNIGHTS RESTAURANT. HIGHLEY RECOMMEND TO ALL..,2013-08-30,25,http://tour-pedia.org/api/getReviewDetails?id=533ecc91ae9eef521e5f7c90,THE FOOD HERE IS VERY GOOD AND FRIENDLY ATMOSPHERE.YOUR MADE TO FEEL AS PART OF THE FAMILY AT BOMBAYNIGHTS RESTAURANT. HIGHLEY RECOMMEND TO ALL..
2295,300015,Bombay Nights,51.55467,-0.19667,,London,en,10,5.0,GooglePlaces,"I recommend this restaurant. Me and my partner had the Lamb Balti with rice and pies. The dish was well seasoned and the lamb was well cooked and tender. I was slightly disappointed with the desert but not enough to discredit the place. I had mint ice cream with chocolate which was not truly represented in the menu and the mint flavour felt a bit diluted. Desert apart, the main was great.",2012-02-06,72,http://tour-pedia.org/api/getReviewDetails?id=533ecc91ae9eef521e5f7c91,"I recommend this restaurant. Me and my partner had the Lamb Balti with rice and pies. The dish was well seasoned and the lamb was well cooked and tender. I was slightly disappointed with the desert but not enough to discredit the place. I had mint ice cream with chocolate which was not truly represented in the menu and the mint flavour felt a bit diluted. Desert apart, the main was great."
2296,300015,Bombay Nights,51.55467,-0.19667,,London,en,9,5.0,GooglePlaces,We order a takeaway from this excellent restaurant most weekends and I have to say we have never been disappointed. The food is always freshly prepared using fresh ingredients. I couldn&#39;t recommend this restauarant enough and the staff are always very profesional and friendly. I can only say one of the best Indian restaurants in London!,2012-03-25,57,http://tour-pedia.org/api/getReviewDetails?id=533ecc91ae9eef521e5f7c92,We order a takeaway from this excellent restaurant most weekends and I have to say we have never been disappointed. The food is always freshly prepared using fresh ingredients. I couldn&#39;t recommend this restauarant enough and the staff are always very profesional and friendly. I can only say one of the best Indian restaurants in London!
2297,287835,The Old Sergeant Pub,51.451554,-0.190528,,London,en,2,2.0,GooglePlaces,"Good pub - terrible food. Burnt, raw or dry, sir? Those are your options. Veggies shouldn&#39;t even bother.",2010-01-24,19,http://tour-pedia.org/api/getReviewDetails?id=533eccb0ae9eef521e607c57,"Good pub - terrible food. Burnt, raw or dry, sir? Those are your options. Veggies shouldn&#39;t even bother."
2298,287835,The Old Sergeant Pub,51.451554,-0.190528,,London,sv,0,1.0,GooglePlaces,Chav Paradise !,2011-03-23,2,http://tour-pedia.org/api/getReviewDetails?id=533eccb0ae9eef521e607c58,"""Chav Paradise! Chav Paradise!"""
2299,60838,Wimpy,51.45502856,0.05250470568,Burger Joint,London,en,5,0.0,Foursquare,They sell burgers,2013-04-07,3,http://tour-pedia.org/api/getReviewDetails?id=52a7430aae9eef5a50666fe5,They sell burgers
2300,287799,Diana Fish Bar,51.457275,-0.19442,,London,en,5,5.0,GooglePlaces,Excellent kebab delivery service. The best I have had in London. Place is always busy and the staff are friendly.,2011-11-22,20,http://tour-pedia.org/api/getReviewDetails?id=533eccafae9eef521e607c19,Excellent kebab delivery service. The best I have had in London. Place is always busy and the staff are friendly.
2301,287799,Diana Fish Bar,51.457275,-0.19442,,London,en,10,4.0,GooglePlaces,Every Friday since last one year we have been getting chicken and lamb sheesh kebabs delivered to our offices without any gaps. Highly recommended.,2011-11-18,24,http://tour-pedia.org/api/getReviewDetails?id=533eccafae9eef521e607c1a,Every Friday since last one year we have been getting chicken and lamb sheesh kebabs delivered to our offices without any gaps. Highly recommended.
2302,287799,Diana Fish Bar,51.457275,-0.19442,,London,en,2,1.0,GooglePlaces,Unfortunately the taste of kebab permeates the chips at this establishment. &quot;Finest ingredients&quot; maybe... but the best tasting potato will always be ruined by the proximity of the big spinning stick.,2008-11-01,33,http://tour-pedia.org/api/getReviewDetails?id=533eccafae9eef521e607c1b,Unfortunately the taste of kebab permeates the chips at this establishment. &quot;Finest ingredients&quot; maybe... but the best tasting potato will always be ruined by the proximity of the big spinning stick.
2303,287799,Diana Fish Bar,51.457275,-0.19442,,London,en,0,1.0,GooglePlaces,Poor service and long wait times. I had to ask one guy serving.me to wash his hands after he sneezed.,2011-06-21,21,http://tour-pedia.org/api/getReviewDetails?id=533eccafae9eef521e607c1c,Poor service and long wait times. I had to ask one guy serving.me to wash his hands after he sneezed.
2304,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,5,0.0,Foursquare,Delicious prawn skewers - followed by a fillet steak and milkshake!,2011-03-05,11,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a5065664d,Delicious prawn skewers - followed by a fillet steak and milkshake!
2305,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,10,0.0,Foursquare,Great food.,2011-04-17,2,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a5065664e,Great food.
2306,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,10,0.0,Foursquare,Quick and enjoyable service. Tasty steaks. Opposite Paddington Station.,2011-05-24,9,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a5065664f,Quick and enjoyable service. Tasty steaks. Opposite Paddington Station.
2307,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,5,0.0,Foursquare,"Sorry, no tables for 5 ;(",2011-10-10,4,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a50656650,"Sorry, no tables for 5 ;("
2308,40312,Angus Steakhouse,51.515786,-0.175009,,London,it,10,0.0,Foursquare,Non troppo cotta carne.,2011-10-31,4,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a50656651,Not too much meat.
2309,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,0,0.0,Foursquare,Unexpected music selection.,2012-01-17,3,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a50656652,Unexpected music selection.
2310,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,0,0.0,Foursquare,"I read abominable things here. The real steak MUST be rare and with no shit dressing over it (like the butter they often melt over in Germany, what an horror). This place is my favourite around here.",2012-02-07,37,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a50656653,"I read abominable things here. The real steak MUST be rare and with no shit dressing over it (like the butter they often melt over in Germany, what an horror). This place is my favourite around here."
2311,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,10,0.0,Foursquare,To be a franchise the place is pretty authentic.,2012-02-07,9,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a50656654,To be a franchise the place is pretty authentic.
2312,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,10,0.0,Foursquare,The Filet is great. Cozy place.,2012-08-15,6,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a50656655,The Filet is great. Cozy place.
2313,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,0,0.0,Foursquare,"There was a small problem in cooking, since then steak lost its taste",2012-09-18,13,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a50656656,"There was a small problem in cooking, since then steak lost its taste"
2314,40312,Angus Steakhouse,51.515786,-0.175009,,London,de,0,0.0,Foursquare,Ribs were amazing!,2013-04-22,3,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a50656657,Ribs were amazing!
2315,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,5,0.0,Foursquare,Nice traditional fish&chips,2013-06-01,4,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a50656658,Nice traditional fish&chips
2316,40312,Angus Steakhouse,51.515786,-0.175009,,London,ru,0,0.0,Foursquare,Музыкальное сопровождение не напрягающее. Приятно и поесть и просто посидеть,2013-06-08,0,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a50656659,Musical accompaniment is not stressful. It is pleasant to eat and just sit
2317,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,10,0.0,Foursquare,Very good Restaurant! Melted Camembert (baked bread and redcurrant jelly) to start then Grill Scottish Salmon&France Merlot! The perfect Dinner!🍴,2013-06-14,21,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a5065665a,Very good Restaurant! Melted Camembert (baked bread and redcurrant jelly) to start then Grill Scottish Salmon&France Merlot! The perfect Dinner!🍴
2318,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,10,0.0,Foursquare,Berry Cheesecake is sublime!🍰,2013-06-14,4,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a5065665b,Berry Cheesecake is sublime!🍰
2319,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,10,0.0,Foursquare,Rib eye steak the best!,2013-06-14,5,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a5065665c,Rib eye steak the best!
2320,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,10,0.0,Foursquare,"All steaks are perfect, waiters are very friendly. Great place for dinner with wine",2013-06-30,14,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a5065665d,"All steaks are perfect, waiters are very friendly. Great place for dinner with wine"
2321,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,10,0.0,Foursquare,Best steaks we found in London,2013-07-12,6,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a5065665e,Best steaks we found in London
2322,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,5,0.0,Foursquare,Awesome ribs and steak!,2013-07-14,4,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a5065665f,Awesome ribs and steak!
2323,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,5,0.0,Foursquare,Awesome ribs :-),2013-08-19,3,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a50656660,Awesome ribs :-)
2324,40312,Angus Steakhouse,51.515786,-0.175009,,London,ru,0,0.0,Foursquare,"Мясо, выше всяких похвал",2013-10-18,0,http://tour-pedia.org/api/getReviewDetails?id=52a73c2eae9eef5a50656661,"Meat, above all praise"
2325,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,5,3.0,GooglePlaces,"The food quality is OK, but the cost they charge is too much for such a type of restaurant. The food is being cooked for a quite long time... I&#39;d also prefer tables to be more separated as it becomes a noisy cafe rather than restaurant.",2012-06-14,47,http://tour-pedia.org/api/getReviewDetails?id=533ecc97ae9eef521e5fb41d,"The food quality is OK, but the cost they charge is too much for such a type of restaurant. The food is being cooked for a quite long time... I&#39;d also prefer tables to be more separated as it becomes a noisy cafe rather than restaurant."
2326,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,10,5.0,GooglePlaces,"I chose to order ribs and it is the best choice I have made. It tasted so good and I&#39;d say it&#39;s the best I have tasted, but again I have not tasted it before. It costs quite a bit of a meal, so we went only once. But will eat there again.",2012-02-14,55,http://tour-pedia.org/api/getReviewDetails?id=533ecc97ae9eef521e5fb41e,"I chose to order ribs and it is the best choice I have made. It tasted so good and I&#39;d say it&#39;s the best I have tasted, but again I have not tasted it before. It costs quite a bit of a meal, so we went only once. But will eat there again."
2327,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,8,3.0,GooglePlaces,"Big English breakfast is served till 12pm. Which is great for us avid breakfast eaters. However I did eat here 3 times, at various stages of night and day, and all these times getting attention of staff or even having them for fill a task can be challenging.",2010-12-25,47,http://tour-pedia.org/api/getReviewDetails?id=533ecc97ae9eef521e5fb41f,"Big English breakfast is served till 12pm. Which is great for us avid breakfast eaters. However I did eat here 3 times, at various stages of night and day, and all these times getting attention of staff or even having them for fill a task can be challenging."
2328,40312,Angus Steakhouse,51.515786,-0.175009,,London,en,8,1.0,GooglePlaces,Staff were rude and asked us to move after we had already been sat down for 20 minutes. Food was ok but overpriced. We were not made to feel welcome. I would not go back.,2011-01-16,34,http://tour-pedia.org/api/getReviewDetails?id=533ecc97ae9eef521e5fb420,Staff were rude and asked us to move after we had already been sat down for 20 minutes. Food was ok but overpriced. We were not made to feel welcome. I would not go back.
2329,40312,Angus Steakhouse,51.515786,-0.175009,,London,fr,0,5.0,GooglePlaces,"Tellement bon que nous y sommes retournés 2 soirs de suite! Attention, petit restaurant donc peu de place, mais ça vaut la peine d&#39;attendre 5mn. Je recommande vraiment si vous passez dans le coin.",2013-08-16,35,http://tour-pedia.org/api/getReviewDetails?id=533ecc97ae9eef521e5fb421,"Very good that we returned there 2 nights suite 2 nights! Attention, small restaurant so little place, but it's worth waiting 5mn. I really recommend if you pass in the corner."
2330,44665,Fratelli,51.415519,-0.288406,,London,en,10,0.0,Foursquare,Great place for stocking up on quality Italian ingredients or sitting down for some good food.,2010-09-11,16,http://tour-pedia.org/api/getReviewDetails?id=52a73da3ae9eef5a5065c324,Great place for stocking up on quality Italian ingredients or sitting down for some good food.
2331,44665,Fratelli,51.415519,-0.288406,,London,en,10,0.0,Foursquare,Proper Italian. Great food and nice place to relax.,2011-06-29,9,http://tour-pedia.org/api/getReviewDetails?id=52a73da3ae9eef5a5065c325,Proper Italian. Great food and nice place to relax.
2332,44665,Fratelli,51.415519,-0.288406,,London,en,5,0.0,Foursquare,A lot of foods but overprice,2013-04-30,6,http://tour-pedia.org/api/getReviewDetails?id=52a73da3ae9eef5a5065c326,A lot of foods but overprice
2333,44665,Fratelli,51.415519,-0.288406,,London,en,10,5.0,GooglePlaces,Food is excellent quality at reasonable prices+ service friendly&amp; professional great experience great food !,2013-07-18,15,http://tour-pedia.org/api/getReviewDetails?id=533eccb3ae9eef521e60957e,Food is excellent quality at reasonable prices+ service friendly&amp; professional great experience great food !
2334,44665,Fratelli,51.415519,-0.288406,,London,en,0,2.0,GooglePlaces,Food expensive for what it is. Quality can be disapointing. Nice people though.,2011-01-08,13,http://tour-pedia.org/api/getReviewDetails?id=533eccb3ae9eef521e60957f,Food expensive for what it is. Quality can be disapointing. Nice people though.
