id,name,lat,lng,subCategory,location,language,polarity,rating,source,text,time,wordsCount,details
272171,Dim T,51.518996,-0.135155,,London,en,9,4,GooglePlaces,I went here with my team for lunch and it was fantastic! You do need to be a little careful on the ordering and make sure you listen to the wait staff when they explain things. We didn&#39;t order enough so lunch went on longer than we expected but because service was so fast it arrived in plenty of time. I do recommend this as a great alternative to Ping Pong. It&#39;s got great Dim Sum and well worth the trip across the road :-),2013-08-18,87,http://tour-pedia.org/api/getReviewDetails?id=533ecc99ae9eef521e5fcab0
272171,Dim T,51.518996,-0.135155,,London,en,10,3,GooglePlaces,"A nice nearby dim sum snag for a local business employee on a half hour lunch break. I&#39;ll take China town over it any day, but it will definitely do.",2013-07-02,31,http://tour-pedia.org/api/getReviewDetails?id=533ecc99ae9eef521e5fcab1
272171,Dim T,51.518996,-0.135155,,London,en,0,3,GooglePlaces,Tasty dim sum served in cramped surroundings by staff who are overstretched on busy nights. Menu extends to a variety of Asian dishes. I wouldn&#39;t make an effort to come back.,2013-03-15,32,http://tour-pedia.org/api/getReviewDetails?id=533ecc99ae9eef521e5fcab2
220549,Goldsmiths Arms,51.511914,-0.255915,,London,en,10,4,GooglePlaces,"A well run chain family pub. Fairly large pub with good sized beer garden with children&#39;s play area. Inside it tries (and succeeds) to cover all bases: with live sport, games for children, pool table, range of typical pub food. The food is good, not going to win any awards for their originality or quality, but good basic pub food and value for money - notable menu items include the Flaming Burger Challenge which is two 12oz beer burgers, two chicken breasts, chilli beef, onion rings etc. all in a flour bap served with chips for just £10; eat it all and you get your picture on the wall.",2013-05-07,109,http://tour-pedia.org/api/getReviewDetails?id=533ecc95ae9eef521e5f9e50
220549,Goldsmiths Arms,51.511914,-0.255915,,London,en,5,5,GooglePlaces,Great pub serving amazing and tasty food. Always a pleasure to go there .,2013-03-26,13,http://tour-pedia.org/api/getReviewDetails?id=533ecc95ae9eef521e5f9e51
220549,Goldsmiths Arms,51.511914,-0.255915,,London,en,5,5,GooglePlaces,Our first time here and definitely be back,2013-02-10,8,http://tour-pedia.org/api/getReviewDetails?id=533ecc95ae9eef521e5f9e52
220549,Goldsmiths Arms,51.511914,-0.255915,,London,ru,0,5,GooglePlaces,"Место ,и цены просто классс!!Были там 28.10.13 и 29.10.13.Пиво 1664 просто супер",2013-11-28,0,http://tour-pedia.org/api/getReviewDetails?id=533ecc95ae9eef521e5f9e53
298985,Ealing Balti House,51.510333,-0.323895,,London,en,8,2,GooglePlaces,We ordered take away from Ealing Balti House at 9pm today and eventually at 11pm the order turned up despite being quoted 30 minutes for delivery. The food turned up and was stone cold. This is an extremely poor Indian for a takeaway and I would recommend steering well clear. We didn&#39;t even receive an apology for it turning up an hour and a half late!,2013-04-23,66,http://tour-pedia.org/api/getReviewDetails?id=533ecc8fae9eef521e5f72b6
298985,Ealing Balti House,51.510333,-0.323895,,London,en,5,4,GooglePlaces,Arguably the best Indian Restaurant in Ealing. Difficult to find an Indian retaraunt to beat it.,2012-09-22,16,http://tour-pedia.org/api/getReviewDetails?id=533ecc8fae9eef521e5f72b7
298985,Ealing Balti House,51.510333,-0.323895,,London,ro,0,5,GooglePlaces,Beautiful,2011-11-30,1,http://tour-pedia.org/api/getReviewDetails?id=533ecc8fae9eef521e5f72b8
70010,Sacro Cuore Pizza,51.531974,-0.217275,,London,en,10,0,Foursquare,Great pizzas & a buzzing atmosphere. Well worth checking!,2012-08-24,8,http://tour-pedia.org/api/getReviewDetails?id=52a7461bae9eef5a5066b830
70010,Sacro Cuore Pizza,51.531974,-0.217275,,London,en,10,0,Foursquare,The best pizza in London!!,2012-09-15,5,http://tour-pedia.org/api/getReviewDetails?id=52a7461bae9eef5a5066b831
70010,Sacro Cuore Pizza,51.531974,-0.217275,,London,it,5,0,Foursquare,Very nice mozzarella Di bufala!!!!,2012-11-04,5,http://tour-pedia.org/api/getReviewDetails?id=52a7461bae9eef5a5066b832
70010,Sacro Cuore Pizza,51.531974,-0.217275,,London,en,10,0,Foursquare,"Great pizza with a good veggie selection. Fab service too, def worth a visit.",2013-01-16,14,http://tour-pedia.org/api/getReviewDetails?id=52a7461bae9eef5a5066b833
70010,Sacro Cuore Pizza,51.531974,-0.217275,,London,en,5,0,Foursquare,Great traditional Pizzas! Napoli style! And probably the fastest service in London :-),2013-03-29,13,http://tour-pedia.org/api/getReviewDetails?id=52a7461bae9eef5a5066b834
70010,Sacro Cuore Pizza,51.531974,-0.217275,,London,en,10,0,Foursquare,Absolutely delicious pizza and tiramisu. Probably one of the best in London,2013-04-27,12,http://tour-pedia.org/api/getReviewDetails?id=52a7461bae9eef5a5066b835
70010,Sacro Cuore Pizza,51.531974,-0.217275,,London,en,10,0,Foursquare,"Amazing pizza, authentic Neapolitan style. Tartufata or Diavola are the way to go",2013-05-11,13,http://tour-pedia.org/api/getReviewDetails?id=52a7461bae9eef5a5066b836
70010,Sacro Cuore Pizza,51.531974,-0.217275,,London,en,5,0,Foursquare,"If you want to be picky, the base is perhaps too little crunchy, but it remains a great napolitan pizza — I'm italian, I know what I'm talking about ;)",2013-07-03,28,http://tour-pedia.org/api/getReviewDetails?id=52a7461bae9eef5a5066b837
70010,Sacro Cuore Pizza,51.531974,-0.217275,,London,en,10,0,Foursquare,Very good service 😊try San Daniele pizza pretty good.,2013-10-09,9,http://tour-pedia.org/api/getReviewDetails?id=52a7461bae9eef5a5066b838
70010,Sacro Cuore Pizza,51.531974,-0.217275,,London,en,5,3,GooglePlaces,"It&#39;s a shame I have to give a 3 star to this place (same thing that happened to me with its counterpart Santa Maria in Ealing, where my experience was worse if possible). So, let&#39;s review the good stuff first. The pizza. It&#39;s very good. Dough, taste, the way it&#39;s cooked, I mean, really, you can&#39;t complain - To get better you only have to go to Napoli (where I am from, by the way) and get fresher ingredients (for obvious reasons: it&#39;s local ingredients). Considering we&#39;re in London, I could give this pizza a 4/4.5 out of 5. And that&#39;s the only reason why this place is getting a 3 star, otherwise it&#39;d have got much less. Also good was the waitress; at Santa Maria (instead) I was treated like I was doing them a favour by eating there. Now, let&#39;s go on the bad stuff. This bad stuff are things that will probably not affect an English speaker eating there. It will probably affect an Italian speaker to a certain level. But it really gets into you if you are a Neapolitan like I am. Half of the music played in background by this place represent the worst part of the Neapolitan culture; which I can&#39;t deny, but I also don&#39;t like and by far prefer they myriad of positive aspects of the Neapolitan culture instead. While I was eating my delicious pizza with my wife, I had to cope with &quot;Cornutone&quot; by Squallor, a song in Neapolitan language full of swearwords and sexual vulgarity. To follow, songs belonging to the so-called &quot;neo-melodic&quot; genre, which are inspired (and funded) by criminality and often speak of such (more or less explicitly, depending on the song). Much better would it have been if they&#39;d have stuck with classics like &quot;Torero&quot; (by the worldwide known artist Renato Carosone), which was also part of the playlist yesterday night. I don&#39;t want to get into the personal taste or life of the people that own/run the place, by I really don&#39;t think that&#39;s the kind of stuff you should be playing in a restaurant.",2013-09-21,370,http://tour-pedia.org/api/getReviewDetails?id=533ecc94ae9eef521e5f979a
70010,Sacro Cuore Pizza,51.531974,-0.217275,,London,en,5,4,GooglePlaces,"Sacro Cuore is a nice and light little resaurant near Kensal Rise Overground station. The kitchen is in one corner of the restaurants, so if you are really interested in food, you can easily peak over the chefs&#39; shoulders. For some reason, I do not know exactly why, this place reminds me a little bit of Pizza East - which is probably not a bad thing. They have a small outside seating area, which seems to be drinking and waiting area, as there are no tables. Whatever this is for, it looks nice and with one entire front open, it ensures a nice breeze on a warm summer&#39;s day. When I was there for dinner on a Saturday evening, Sacro Cuore was quite busy with a mixed crowd. I really liked the atmosphere. But I must say, depending on your mood and how fussy you are, you could probably find a number of faults with the pizza. You might find the pizza too thin, a little bit burnt and too soft and soggy at the same time, or the toppings too sparsely, and while I would not disagree that this was probably not the best pizza in my life, I simply liked it the way it was. And it was huge as well; a bit smaller would do for me. I had a white wine with my pizza and must say, I also quite liked it. You have not much choice if you order by the glass, actually, you can only order their house wine, but when the house wine tastes fine, I am happy with that. For dessert, the Nutella pizza was very tempting, but after my Pizza Bufala, I could not have another pizza, so I went instead for some ice cream. Sacro Cuore serve Oddono&#39;s (http://www.oddonos.com/) ice cream - I am not entirely sure whether I tasted it before at another place or not, I had definitely heard about it. Honestly, I found the strawberry sorbet a little bit too sweet, but the stracciatella was fabulous. All in all, I can recommend Sacro Cuore. The pizza might not be for everyone, but it&#39;s a lovely little and buzzy restaurant that&#39;s worth a visit. And when you have emptied your plates, you could enjoy a little walk in the leafy and suburban neighbourhood that feels so different from central London, despite actually being in the middle of zone 2.",2013-08-16,407,http://tour-pedia.org/api/getReviewDetails?id=533ecc94ae9eef521e5f979b
70010,Sacro Cuore Pizza,51.531974,-0.217275,,London,en,10,4,GooglePlaces,it was great fun - family friendly - quick turn-around and a proper thin Italian pizza!,2013-06-22,16,http://tour-pedia.org/api/getReviewDetails?id=533ecc94ae9eef521e5f979c
70010,Sacro Cuore Pizza,51.531974,-0.217275,,London,en,0,2,GooglePlaces,"Never eaten here but always see its busy! God knows why!!! Pizza soggy in middle,pastry translucent. Waitresses looked po faced and not helpful.Chef looked like he was sucking a lemon. Shame all this spoilt it!!! Went to the Parlour after..they need to take a leaf out of their book about everything. Will not reccomend.",2013-05-25,57,http://tour-pedia.org/api/getReviewDetails?id=533ecc94ae9eef521e5f979d
75036,Cisco cafeteria,51.44531028,-0.4450576773,Café,London,en,5,0,Foursquare,"Grab your foods, and eat at backyard lake side...",2013-01-10,9,http://tour-pedia.org/api/getReviewDetails?id=52a747bcae9eef5a5066de26
72524,Happy Dumplings,51.46206369,-0.1129721025,Dumpling Restaurant,London,en,10,0,Foursquare,"Great food and excellent value, but wrap up warm as it's all outdoor seating. Try the 18 mixed dumplings (£12) - very filling - or the Beijing Zhajiang Sauce Noodles (£6). You can bring your own wine!",2012-12-02,34,http://tour-pedia.org/api/getReviewDetails?id=52a746edae9eef5a5066cc99
72524,Happy Dumplings,51.46206369,-0.1129721025,Dumpling Restaurant,London,en,0,0,Foursquare,Noodle soup was bland.  Dumplings order was totally forgotten.  Given some spring rolls as recompense but unlikely to go back until they can handle all the tables they've put out and raised quality.,2013-08-03,33,http://tour-pedia.org/api/getReviewDetails?id=52a746edae9eef5a5066cc9a
72524,Happy Dumplings,51.46206369,-0.1129721025,Dumpling Restaurant,London,en,10,0,Foursquare,The dumplings certainly made us happy. Be careful as they're a little hot,2013-08-28,13,http://tour-pedia.org/api/getReviewDetails?id=52a746edae9eef5a5066cc9b
72524,Happy Dumplings,51.46206369,-0.1129721025,Dumpling Restaurant,London,en,0,0,Foursquare,"My roasted duck was cold, really small portion, no sides.",2013-10-06,10,http://tour-pedia.org/api/getReviewDetails?id=52a746edae9eef5a5066cc9c
72524,Happy Dumplings,51.46206369,-0.1129721025,Dumpling Restaurant,London,en,0,0,Foursquare,Very slow service - they forgot to clean the table or give us tissue or plates! Food took ages to come. UnHappy Dumplings! :(,2013-10-19,23,http://tour-pedia.org/api/getReviewDetails?id=52a746edae9eef5a5066cc9d
72524,Happy Dumplings,51.46206369,-0.1129721025,Dumpling Restaurant,London,en,0,0,Foursquare,if you're thinking 'let's eat here there's no queue' it's for a reason... be warned!!,2013-11-01,15,http://tour-pedia.org/api/getReviewDetails?id=52a746edae9eef5a5066cc9e
60763,Chozen Noodle,51.50836851,0.02836704254,Chinese Restaurant,London,en,10,0,Foursquare,This place is somewhat busy at the MCM Expo. I wouldn't say it's a last resort but there's better places. Food is alright but expensive. Noodles are nice. Not enough chicken in chicken dishes though!,2013-05-25,35,http://tour-pedia.org/api/getReviewDetails?id=52a74303ae9eef5a50666ee5
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,I must go here,2010-04-14,4,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bb9
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,They sell Yirgacheffe. This is the best coffee ever.,2010-04-16,9,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bba
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,A new rival for London's best tasting coffee. Charming fitout.,2010-05-05,10,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bbb
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,"Great coffee and v.knowledgeable staff - try the siphon brewed coffee, pricey but worth it for the taste and experience!",2010-05-13,21,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bbc
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Go for a double espresso + a slice of banana bread.  Some of the best in LDN,2010-08-06,16,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bbd
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,T + P toast with abricots jam is incredible!,2010-10-20,8,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bbe
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,Shame they're no open late or on Sundays!,2010-10-23,8,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bbf
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,"Try the apple, bacon and spinach salad",2010-11-08,7,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bc0
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"Brilliant latte, try take away for a cup with a racing bike",2010-11-15,12,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bc1
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,One word... Yirgacheffe! Best. Coffee. Ever.,2011-04-05,6,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bc2
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"Best coffee I've had in London. Nice staff also, they really know a lot about coffee, brewing etc. Highly recommended.",2011-05-04,20,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bc3
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,Have a syphon,2011-06-06,3,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bc4
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"Best coffe and space, just the ticket",2011-06-14,7,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bc5
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Best coffee in town!,2011-06-23,4,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bc6
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"Best coffee in town. There's another Tapped at 114 Tottenham Court Road, too.",2011-07-12,12,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bc7
41909,TAP Coffee,51.517789,-0.134138,,London,en,2,0,Foursquare,"Best house music in town! They also have a secret menu, ask for the Flat black w an extra shot!!!",2011-07-27,20,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bc8
41909,TAP Coffee,51.517789,-0.134138,,London,en,8,0,Foursquare,Another amazing coffee shop - a little bit further away from our campus but well worth the walk,2011-08-18,18,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bc9
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,best coffee in town,2011-08-19,4,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bca
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Just magic coffee. latte best ever had in london. trust an italian for coffees!!!! my daily treat,2011-08-23,17,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bcb
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,One of the best places for coffee in London.,2011-08-25,9,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bcc
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"Best coffee, great staff, good cakes and sandwiches. This is my favorite coffee shop!",2011-09-05,14,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bcd
41909,TAP Coffee,51.517789,-0.134138,,London,en,0,0,Foursquare,"Come meet Lesie, you can tell him by his sharp dress sense , usually sipping on a cappuccino . Occasionally mixing it up with a sencha tea.",2011-09-07,25,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bce
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Dogs drink for free at Tapped and Packed,2011-09-09,8,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bcf
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Great egg breakfast sandwich,2011-09-12,4,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bd0
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,"Try the stew, delicious",2011-09-24,4,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bd1
41909,TAP Coffee,51.517789,-0.134138,,London,en,8,0,Foursquare,"Try the caramel macchiato, not as good as starbucks but still worth a try.",2011-09-24,14,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bd2
41909,TAP Coffee,51.517789,-0.134138,,London,en,9,0,Foursquare,The flat white is the best in town so far! Cakes are great for an afternoon treat.,2011-10-21,17,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bd3
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Watch out - coffee isn't too good today.,2011-10-24,8,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bd4
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"Has been my favourite coffee shop in London since it opened. A young, hip, creative crowd served by sociable and knowledgable baristas. Great tasting coffee beans and tea.",2011-11-07,28,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bd5
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Great coffee and nice space but no toilet !,2011-12-07,8,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bd6
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"Great tasting coffee. Take coffee and tea making to an art form, fascinating to watch them making some of the brews :-)",2012-01-10,22,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bd7
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"yes, brilliant",2012-01-20,2,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bd8
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Highly recommend the carrot cake. Delicious.,2012-01-26,6,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bd9
41909,TAP Coffee,51.517789,-0.134138,,London,en,1,0,Foursquare,A pretentious twat served me the worst coffee here today. It was so poorly textured it looked like dishwater. It's soy what did you expect. He said.  Tried to tell me the acidity in the roast. Idiot,2012-01-28,37,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bda
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"No toilet, can go to the pib next door though. Great coffee and cool atmosphere! Definitely recommend!",2012-01-30,17,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bdb
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,sit inside. coffee served in nice cups and with cute spoons.,2012-02-09,11,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bdc
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Funky loyalty card and little drawing on your coffee foam. Meet you there in 5!,2012-02-23,14,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bdd
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,really want to,2012-03-27,3,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bde
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,Serious coffee and beautiful decor.,2012-04-15,5,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bdf
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,very good coffee place...nice environment,2012-04-24,6,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658be0
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"really awesome, great coffee, great vibe",2012-04-30,6,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658be1
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"Really nice environment and atmosphere, plus great service. My flat white was a wee bit bitter, but judging by the other comments definitely giving it the benefit of the doubt.",2012-05-16,30,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658be2
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,The coffee is strong and so is its fan base. People come to this original rustic Fitzrovia hideaway to hang out and talk about their favourite drink.,2012-05-22,27,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658be3
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Banana bread (toasted) and marmalade is the best possible start to the day north of oxford street. Also they don't brew until 11am but have one bean on tap during the morning rush.,2012-05-24,33,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658be4
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"Great coffee, great learning experience and a great light lunch. Great.",2012-06-14,11,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658be5
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,Great coffee!,2012-06-26,2,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658be6
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,The banana cake is ACE!,2012-07-20,5,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658be7
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"The best coffee in London, more a Scandinavian type. Flat white is liquorice like and delicious. Filter coffee simply beautiful in flavour. The staff are happy, chatty and hip. I love this place!",2012-10-03,33,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658be8
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Best coffee shop in Soho/Charlotte St... Try the hot chocolate - incredible.,2012-10-21,13,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658be9
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Great latte! Highly recommend!,2012-10-24,4,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bea
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Amazing coffee! And very good value too!,2012-11-14,7,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658beb
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"They don't accept American Express, so this special doesn't work here...",2012-11-16,11,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bec
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,Great coffee and sweets but  SHOP SMALL deal not correct as they don't take amex!!!,2012-11-16,15,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bed
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,No Amex deal here!!,2012-11-19,4,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bee
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"Despite a special listing on foursquare and on Amex site, they don't take Amex. Food/drink - wise, excellent",2012-11-19,19,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bef
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,the gents are in the pub next door,2013-01-11,8,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bf0
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"This one doesn't have an abundance of plugs, and you will have to ask the begrudging barista for the WiFi - however their coffee is so amazing I had to add it to the list.",2013-01-31,35,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bf1
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,"Really tasty salads, and that's not something I'm used to saying.",2013-03-13,11,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bf2
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,Really friendly service but avoid the espresso - burnt to buggery. Should be fine with milk I suppose.,2013-03-27,18,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bf3
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,"Really nice relaxed and chilled vibe in here, away from the Oxford St. hustle and bustle. And of course, the coffee and food here are good and nicely priced with it.",2013-03-30,31,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bf4
41909,TAP Coffee,51.517789,-0.134138,,London,it,5,0,Foursquare,Perfect cappuccino,2013-04-11,2,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bf5
41909,TAP Coffee,51.517789,-0.134138,,London,en,9,0,Foursquare,What a great coffee shop!. The Flat White is delicious and combined with a toasted banana bread with jam is a perfect way to start the day in London.,2013-05-02,29,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bf6
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"flat white is superb, good choice of salads for lunch",2013-05-04,10,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bf7
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"Just what I'd hoped for. Good coffee, good service and a nice relaxing spot to read and caffeinate.",2013-05-05,18,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bf8
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,Flat White. I think I came a bit.,2013-06-20,8,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bf9
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,"Awesome coffee, lovely set up and great staff. What more do you need for a coffee place of choice?",2013-07-12,19,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bfa
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Absolutely best flat white in London,2013-09-12,6,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bfb
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,"Very cozy place and one of the rare good coffees around...avoid Starbucks, Pret or Nero ;)",2013-09-26,16,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bfc
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,Best loyalty card scheme around & tasty cakes.,2013-10-10,7,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bfd
41909,TAP Coffee,51.517789,-0.134138,,London,en,9,0,Foursquare,"Friendly staff, nice fairly cheap veggie food and amazing coffee. Charge of 40p if you pay by card and spend less than £5.",2013-10-18,22,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bfe
